"region","crop","year","yield_hg_ha","yield_t_ha","rainfall_mm","avg_temp_c","pesticide_t"
"Italy","Wheat",2004,"36698","366.98","832","12.75","83810"
"Italy","Wheat",2005,"36352","363.52","832","7.33","84647"
"Italy","Wheat",2005,"36352","363.52","832","12.16","84647"
"Italy","Wheat",2006,"37295","372.95","832","8.15","74349"
"Italy","Wheat",2006,"37295","372.95","832","12.87","74349"
"Italy","Wheat",2007,"34137","341.37","832","8.4","80454"
"Italy","Wheat",2007,"34137","341.37","832","13.32","80454"
"Italy","Wheat",2008,"38689","386.89","832","7.91","79643"
"Italy","Wheat",2008,"38689","386.89","832","13.01","79643"
"Italy","Wheat",2009,"35859","358.59","832","8.11","74172"
"Italy","Wheat",2009,"35859","358.59","832","13.28","74172"
"Italy","Wheat",2010,"37421","374.21","832","7.05","71613"
"Italy","Wheat",2010,"37421","374.21","832","12.63","71613"
"Italy","Wheat",2011,"38335","383.35","832","8.68","70690"
"Italy","Wheat",2011,"38335","383.35","832","13.46","70690"
"Italy","Wheat",2012,"41293","412.93","832","8.05","61889"
"Italy","Wheat",2012,"41293","412.93","832","13.45","61889"
"Italy","Wheat",2013,"38441","384.41","832","8.04","55633"
"Italy","Wheat",2013,"38441","384.41","832","13.6","55633"
"Jamaica","Cassava",1990,"119102","1191.02","2051","27.28","1415.65"
"Jamaica","Cassava",1991,"120268","1202.68","2051","27.24","1415.65"
"Jamaica","Cassava",1992,"151186","1511.86","2051","27.25","1415.65"
"Jamaica","Cassava",1993,"186649","1866.49","2051","27.02","1415.65"
"Jamaica","Cassava",1994,"195385","1953.85","2051","27.48","1415.65"
"Jamaica","Cassava",1995,"205018","2050.18","2051","27.4","1445.12"
"Jamaica","Cassava",1996,"208699","2086.99","2051","26.98","1573.58"
"Jamaica","Cassava",1997,"188884","1888.84","2051","27.8","909.71"
"Jamaica","Cassava",1998,"191949","1919.49","2051","27.8","909.71"
"Jamaica","Cassava",1999,"190186","1901.86","2051","27.12","909.71"
"Jamaica","Cassava",2000,"181048","1810.48","2051","26.96","909.71"
"Jamaica","Cassava",2001,"188566","1885.66","2051","27.27","909.71"
"Jamaica","Cassava",2002,"188575","1885.75","2051","27.51","909.71"
"Jamaica","Cassava",2004,"184154","1841.54","2051","27.47","909.71"
"Jamaica","Cassava",2005,"176320","1763.2","2051","27.34","909.71"
"Jamaica","Cassava",2006,"186213","1862.13","2051","27.58","909.71"
"Jamaica","Cassava",2007,"186683","1866.83","2051","27.61","909.71"
"Jamaica","Cassava",2008,"185993","1859.93","2051","27.17","909.71"
"Jamaica","Cassava",2009,"186352","1863.52","2051","27.42","909.71"
"Jamaica","Cassava",2010,"185271","1852.71","2051","27.09","909.71"
"Jamaica","Cassava",2011,"188896","1888.96","2051","27.17","909.71"
"Jamaica","Cassava",2012,"188866","1888.66","2051","27.51","909.71"
"Jamaica","Cassava",2013,"187795","1877.95","2051","27.41","909.71"
"Jamaica","Maize",1990,"10588","105.88","2051","27.28","1415.65"
"Jamaica","Maize",1991,"11667","116.67","2051","27.24","1415.65"
"Jamaica","Maize",1992,"14225","142.25","2051","27.25","1415.65"
"Jamaica","Maize",1993,"15115","151.15","2051","27.02","1415.65"
"Jamaica","Maize",1994,"13594","135.94","2051","27.48","1415.65"
"Jamaica","Maize",1995,"13375","133.75","2051","27.4","1445.12"
"Jamaica","Maize",1996,"13741","137.41","2051","26.98","1573.58"
"Jamaica","Maize",1997,"11568","115.68","2051","27.8","909.71"
"Jamaica","Maize",1998,"11436","114.36","2051","27.8","909.71"
"Jamaica","Maize",1999,"12231","122.31","2051","27.12","909.71"
"Jamaica","Maize",2000,"11487","114.87","2051","26.96","909.71"
"Jamaica","Maize",2001,"12068","120.68","2051","27.27","909.71"
"Jamaica","Maize",2002,"11818","118.18","2051","27.51","909.71"
"Jamaica","Maize",2004,"11842","118.42","2051","27.47","909.71"
"Jamaica","Maize",2005,"12547","125.47","2051","27.34","909.71"
"Jamaica","Maize",2006,"12284","122.84","2051","27.58","909.71"
"Jamaica","Maize",2007,"11950","119.5","2051","27.61","909.71"
"Jamaica","Maize",2008,"12538","125.38","2051","27.17","909.71"
"Jamaica","Maize",2009,"12615","126.15","2051","27.42","909.71"
"Jamaica","Maize",2010,"11710","117.1","2051","27.09","909.71"
"Jamaica","Maize",2011,"12747","127.47","2051","27.17","909.71"
"Jamaica","Maize",2012,"11891","118.91","2051","27.51","909.71"
"Jamaica","Maize",2013,"11883","118.83","2051","27.41","909.71"
"Jamaica","Plantains and others",1990,"138727","1387.27","2051","27.28","1415.65"
"Jamaica","Plantains and others",1991,"135699","1356.99","2051","27.24","1415.65"
"Jamaica","Plantains and others",1992,"155229","1552.29","2051","27.25","1415.65"
"Jamaica","Plantains and others",1993,"171181","1711.81","2051","27.02","1415.65"
"Jamaica","Plantains and others",1994,"170149","1701.49","2051","27.48","1415.65"
"Jamaica","Plantains and others",1995,"171784","1717.84","2051","27.4","1445.12"
"Jamaica","Plantains and others",1996,"166573","1665.73","2051","26.98","1573.58"
"Jamaica","Plantains and others",1997,"161101","1611.01","2051","27.8","909.71"
"Jamaica","Plantains and others",1998,"163556","1635.56","2051","27.8","909.71"
"Jamaica","Plantains and others",1999,"169483","1694.83","2051","27.12","909.71"
"Jamaica","Plantains and others",2000,"169825","1698.25","2051","26.96","909.71"
"Jamaica","Plantains and others",2001,"179276","1792.76","2051","27.27","909.71"
"Jamaica","Plantains and others",2002,"177133","1771.33","2051","27.51","909.71"
"Jamaica","Plantains and others",2004,"172093","1720.93","2051","27.47","909.71"
"Jamaica","Plantains and others",2005,"172173","1721.73","2051","27.34","909.71"
"Jamaica","Plantains and others",2006,"174995","1749.95","2051","27.58","909.71"
"Jamaica","Plantains and others",2007,"173834","1738.34","2051","27.61","909.71"
"Jamaica","Plantains and others",2008,"171829","1718.29","2051","27.17","909.71"
"Jamaica","Plantains and others",2009,"185819","1858.19","2051","27.42","909.71"
"Jamaica","Plantains and others",2010,"188295","1882.95","2051","27.09","909.71"
"Jamaica","Plantains and others",2011,"204013","2040.13","2051","27.17","909.71"
"Jamaica","Plantains and others",2012,"180025","1800.25","2051","27.51","909.71"
"Jamaica","Plantains and others",2013,"184149","1841.49","2051","27.41","909.71"
"Jamaica","Potatoes",1990,"122818","1228.18","2051","27.28","1415.65"
"Jamaica","Potatoes",1991,"91380","913.8","2051","27.24","1415.65"
"Jamaica","Potatoes",1992,"111138","1111.38","2051","27.25","1415.65"
"Jamaica","Potatoes",1993,"119399","1193.99","2051","27.02","1415.65"
"Jamaica","Potatoes",1994,"143052","1430.52","2051","27.48","1415.65"
"Jamaica","Potatoes",1995,"144129","1441.29","2051","27.4","1445.12"
"Jamaica","Potatoes",1996,"146076","1460.76","2051","26.98","1573.58"
"Jamaica","Potatoes",1997,"147392","1473.92","2051","27.8","909.71"
"Jamaica","Potatoes",1998,"147897","1478.97","2051","27.8","909.71"
"Jamaica","Potatoes",1999,"157082","1570.82","2051","27.12","909.71"
"Jamaica","Potatoes",2000,"141042","1410.42","2051","26.96","909.71"
"Jamaica","Potatoes",2001,"144634","1446.34","2051","27.27","909.71"
"Jamaica","Potatoes",2002,"148595","1485.95","2051","27.51","909.71"
"Jamaica","Potatoes",2004,"156346","1563.46","2051","27.47","909.71"
"Jamaica","Potatoes",2005,"156141","1561.41","2051","27.34","909.71"
"Jamaica","Potatoes",2006,"166966","1669.66","2051","27.58","909.71"
"Jamaica","Potatoes",2007,"164330","1643.3","2051","27.61","909.71"
"Jamaica","Potatoes",2008,"164849","1648.49","2051","27.17","909.71"
"Jamaica","Potatoes",2009,"169416","1694.16","2051","27.42","909.71"
"Jamaica","Potatoes",2010,"142411","1424.11","2051","27.09","909.71"
"Jamaica","Potatoes",2011,"190236","1902.36","2051","27.17","909.71"
"Jamaica","Potatoes",2012,"165440","1654.4","2051","27.51","909.71"
"Jamaica","Potatoes",2013,"165914","1659.14","2051","27.41","909.71"
"Jamaica","Rice, paddy",1990,"23656","236.56","2051","27.28","1415.65"
"Jamaica","Rice, paddy",1991,"27019","270.19","2051","27.24","1415.65"
"Jamaica","Rice, paddy",1992,"23981","239.81","2051","27.25","1415.65"
"Jamaica","Rice, paddy",1993,"31279","312.79","2051","27.02","1415.65"
"Jamaica","Rice, paddy",1994,"29080","290.8","2051","27.48","1415.65"
"Jamaica","Rice, paddy",1995,"24308","243.08","2051","27.4","1445.12"
"Jamaica","Rice, paddy",1996,"14286","142.86","2051","26.98","1573.58"
"Jamaica","Rice, paddy",1997,"16111","161.11","2051","27.8","909.71"
"Jamaica","Rice, paddy",1998,"18750","187.5","2051","27.8","909.71"
"Jamaica","Rice, paddy",1999,"10690","106.9","2051","27.12","909.71"
"Jamaica","Rice, paddy",2000,"9231","92.31","2051","26.96","909.71"
"Jamaica","Rice, paddy",2001,"13750","137.5","2051","27.27","909.71"
"Jamaica","Rice, paddy",2002,"9091","90.91","2051","27.51","909.71"
"Jamaica","Rice, paddy",2004,"14286","142.86","2051","27.47","909.71"
"Jamaica","Rice, paddy",2005,"30000","300","2051","27.34","909.71"
"Jamaica","Rice, paddy",2006,"20000","200","2051","27.58","909.71"
"Jamaica","Rice, paddy",2007,"29545","295.45","2051","27.61","909.71"
"Jamaica","Rice, paddy",2008,"33333","333.33","2051","27.17","909.71"
"Jamaica","Rice, paddy",2009,"40541","405.41","2051","27.42","909.71"
"Jamaica","Rice, paddy",2010,"47397","473.97","2051","27.09","909.71"
"Jamaica","Rice, paddy",2011,"53341","533.41","2051","27.17","909.71"
"Jamaica","Rice, paddy",2012,"49023","490.23","2051","27.51","909.71"
"Jamaica","Rice, paddy",2013,"42000","420","2051","27.41","909.71"
"Jamaica","Sweet potatoes",1990,"112543","1125.43","2051","27.28","1415.65"
"Jamaica","Sweet potatoes",1991,"108643","1086.43","2051","27.24","1415.65"
"Jamaica","Sweet potatoes",1992,"134109","1341.09","2051","27.25","1415.65"
"Jamaica","Sweet potatoes",1993,"153282","1532.82","2051","27.02","1415.65"
"Jamaica","Sweet potatoes",1994,"150512","1505.12","2051","27.48","1415.65"
"Jamaica","Sweet potatoes",1995,"153491","1534.91","2051","27.4","1445.12"
"Jamaica","Sweet potatoes",1996,"164446","1644.46","2051","26.98","1573.58"
"Jamaica","Sweet potatoes",1997,"152379","1523.79","2051","27.8","909.71"
"Jamaica","Sweet potatoes",1998,"159788","1597.88","2051","27.8","909.71"
"Jamaica","Sweet potatoes",1999,"161828","1618.28","2051","27.12","909.71"
"Jamaica","Sweet potatoes",2000,"163362","1633.62","2051","26.96","909.71"
"Jamaica","Sweet potatoes",2001,"164920","1649.2","2051","27.27","909.71"
"Jamaica","Sweet potatoes",2002,"161648","1616.48","2051","27.51","909.71"
"Jamaica","Sweet potatoes",2004,"160959","1609.59","2051","27.47","909.71"
"Jamaica","Sweet potatoes",2005,"164410","1644.1","2051","27.34","909.71"
"Jamaica","Sweet potatoes",2006,"166159","1661.59","2051","27.58","909.71"
"Jamaica","Sweet potatoes",2007,"165324","1653.24","2051","27.61","909.71"
"Jamaica","Sweet potatoes",2008,"168278","1682.78","2051","27.17","909.71"
"Jamaica","Sweet potatoes",2009,"170803","1708.03","2051","27.42","909.71"
"Jamaica","Sweet potatoes",2010,"162639","1626.39","2051","27.09","909.71"
"Jamaica","Sweet potatoes",2011,"182528","1825.28","2051","27.17","909.71"
"Jamaica","Sweet potatoes",2012,"170818","1708.18","2051","27.51","909.71"
"Jamaica","Sweet potatoes",2013,"172683","1726.83","2051","27.41","909.71"
"Jamaica","Yams",1990,"130749","1307.49","2051","27.28","1415.65"
"Jamaica","Yams",1991,"133724","1337.24","2051","27.24","1415.65"
"Jamaica","Yams",1992,"153341","1533.41","2051","27.25","1415.65"
"Jamaica","Yams",1993,"160573","1605.73","2051","27.02","1415.65"
"Jamaica","Yams",1994,"160831","1608.31","2051","27.48","1415.65"
"Jamaica","Yams",1995,"168033","1680.33","2051","27.4","1445.12"
"Jamaica","Yams",1996,"169038","1690.38","2051","26.98","1573.58"
"Jamaica","Yams",1997,"158136","1581.36","2051","27.8","909.71"
"Jamaica","Yams",1998,"159705","1597.05","2051","27.8","909.71"
"Jamaica","Yams",1999,"163770","1637.7","2051","27.12","909.71"
"Jamaica","Yams",2000,"154994","1549.94","2051","26.96","909.71"
"Jamaica","Yams",2001,"164671","1646.71","2051","27.27","909.71"
"Jamaica","Yams",2002,"164815","1648.15","2051","27.51","909.71"
"Jamaica","Yams",2004,"159018","1590.18","2051","27.47","909.71"
"Jamaica","Yams",2005,"150928","1509.28","2051","27.34","909.71"
"Jamaica","Yams",2006,"165532","1655.32","2051","27.58","909.71"
"Jamaica","Yams",2007,"156357","1563.57","2051","27.61","909.71"
"Jamaica","Yams",2008,"153372","1533.72","2051","27.17","909.71"
"Jamaica","Yams",2009,"167203","1672.03","2051","27.42","909.71"
"Jamaica","Yams",2010,"168102","1681.02","2051","27.09","909.71"
"Jamaica","Yams",2011,"161745","1617.45","2051","27.17","909.71"
"Jamaica","Yams",2012,"171042","1710.42","2051","27.51","909.71"
"Jamaica","Yams",2013,"165476","1654.76","2051","27.41","909.71"
"Japan","Maize",1990,"25457","254.57","1668","16.4","79821.18"
"Japan","Maize",1990,"25457","254.57","1668","14.14","79821.18"
"Japan","Maize",1990,"25457","254.57","1668","16.46","79821.18"
"Japan","Maize",1990,"25457","254.57","1668","16.12","79821.18"
"Japan","Maize",1990,"25457","254.57","1668","16.17","79821.18"
"Japan","Maize",1990,"25457","254.57","1668","14.14","79821.18"
"Japan","Maize",1991,"24896","248.96","1668","15.6","79821.18"
"Japan","Maize",1991,"24896","248.96","1668","13.32","79821.18"
"Japan","Maize",1991,"24896","248.96","1668","15.43","79821.18"
"Japan","Maize",1991,"24896","248.96","1668","15.38","79821.18"
"Japan","Maize",1991,"24896","248.96","1668","15.49","79821.18"
"Japan","Maize",1991,"24896","248.96","1668","13.32","79821.18"
"Japan","Maize",1992,"25180","251.8","1668","15.63","79821.18"
"Japan","Maize",1992,"25180","251.8","1668","12.94","79821.18"
"Japan","Maize",1992,"25180","251.8","1668","15.68","79821.18"
"Japan","Maize",1992,"25180","251.8","1668","15.21","79821.18"
"Japan","Maize",1992,"25180","251.8","1668","15.26","79821.18"
"Japan","Maize",1992,"25180","251.8","1668","12.94","79821.18"
"Japan","Maize",1993,"25000","250","1668","14.93","79821.18"
"Japan","Maize",1993,"25000","250","1668","12.49","79821.18"
"Japan","Maize",1993,"25000","250","1668","14.99","79821.18"
"Japan","Maize",1993,"25000","250","1668","14.68","79821.18"
"Japan","Maize",1993,"25000","250","1668","14.72","79821.18"
"Japan","Maize",1993,"25000","250","1668","12.49","79821.18"
"Japan","Maize",1994,"24852","248.52","1668","16.33","79821.18"
"Japan","Maize",1994,"24852","248.52","1668","13.78","79821.18"
"Japan","Maize",1994,"24852","248.52","1668","16.41","79821.18"
"Japan","Maize",1994,"24852","248.52","1668","16.06","79821.18"
"Japan","Maize",1994,"24852","248.52","1668","16.07","79821.18"
"Japan","Maize",1994,"24852","248.52","1668","13.78","79821.18"
"Japan","Maize",1995,"25000","250","1668","15.25","79821.18"
"Japan","Maize",1995,"25000","250","1668","12.98","79821.18"
"Japan","Maize",1995,"25000","250","1668","15.32","79821.18"
"Japan","Maize",1995,"25000","250","1668","14.83","79821.18"
"Japan","Maize",1995,"25000","250","1668","14.97","79821.18"
"Japan","Maize",1995,"25000","250","1668","12.98","79821.18"
"Japan","Maize",1996,"24510","245.1","1668","15.2","79821.18"
"Japan","Maize",1996,"24510","245.1","1668","12.61","79821.18"
"Japan","Maize",1996,"24510","245.1","1668","15.32","79821.18"
"Japan","Maize",1996,"24510","245.1","1668","14.79","79821.18"
"Japan","Maize",1996,"24510","245.1","1668","14.8","79821.18"
"Japan","Maize",1996,"24510","245.1","1668","12.61","79821.18"
"Japan","Maize",1997,"24771","247.71","1668","15.76","79821.18"
"Japan","Maize",1997,"24771","247.71","1668","13.43","79821.18"
"Japan","Maize",1997,"24771","247.71","1668","15.89","79821.18"
"Japan","Maize",1997,"24771","247.71","1668","15.37","79821.18"
"Japan","Maize",1997,"24771","247.71","1668","15.39","79821.18"
"Japan","Maize",1997,"24771","247.71","1668","13.43","79821.18"
"Japan","Maize",1998,"24468","244.68","1668","16.72","79821.18"
"Japan","Maize",1998,"24468","244.68","1668","13.74","79821.18"
"Japan","Maize",1998,"24468","244.68","1668","16.74","79821.18"
"Japan","Maize",1998,"24468","244.68","1668","16.39","79821.18"
"Japan","Maize",1998,"24468","244.68","1668","16.45","79821.18"
"Japan","Maize",1998,"24468","244.68","1668","13.74","79821.18"
"Japan","Maize",1999,"24000","240","1668","15.93","79821.18"
"Japan","Maize",1999,"24000","240","1668","13.78","79821.18"
"Japan","Maize",1999,"24000","240","1668","15.93","79821.18"
"Japan","Maize",1999,"24000","240","1668","15.66","79821.18"
"Japan","Maize",1999,"24000","240","1668","15.79","79821.18"
"Japan","Maize",1999,"24000","240","1668","13.78","79821.18"
"Japan","Maize",2000,"24713","247.13","1668","15.92","79821.18"
"Japan","Maize",2000,"24713","247.13","1668","13.5","79821.18"
"Japan","Maize",2000,"24713","247.13","1668","15.95","79821.18"
"Japan","Maize",2000,"24713","247.13","1668","15.58","79821.18"
"Japan","Maize",2000,"24713","247.13","1668","15.67","79821.18"
"Japan","Maize",2000,"24713","247.13","1668","13.5","79821.18"
"Japan","Maize",2001,"25000","250","1668","15.86","78735.45"
"Japan","Maize",2001,"25000","250","1668","13.13","78735.45"
"Japan","Maize",2001,"25000","250","1668","15.97","78735.45"
"Japan","Maize",2001,"25000","250","1668","15.4","78735.45"
"Japan","Maize",2001,"25000","250","1668","15.47","78735.45"
"Japan","Maize",2001,"25000","250","1668","13.13","78735.45"
"Japan","Maize",2002,"24615","246.15","1668","16.09","70262.54"
"Japan","Maize",2002,"24615","246.15","1668","13.42","70262.54"
"Japan","Maize",2002,"24615","246.15","1668","16","70262.54"
"Japan","Maize",2002,"24615","246.15","1668","15.71","70262.54"
"Japan","Maize",2002,"24615","246.15","1668","15.73","70262.54"
"Japan","Maize",2002,"24615","246.15","1668","13.42","70262.54"
"Japan","Maize",2004,"25000","250","1668","16.56","64688.88"
"Japan","Maize",2004,"25000","250","1668","14.05","64688.88"
"Japan","Maize",2004,"25000","250","1668","16.54","64688.88"
"Japan","Maize",2004,"25000","250","1668","16.19","64688.88"
"Japan","Maize",2004,"25000","250","1668","16.33","64688.88"
"Japan","Maize",2004,"25000","250","1668","14.05","64688.88"
"Japan","Maize",2005,"25260","252.6","1668","15.75","63829.77"
"Japan","Maize",2005,"25260","252.6","1668","12.99","63829.77"
"Japan","Maize",2005,"25260","252.6","1668","15.75","63829.77"
