Unnamed: 0,Area,Crop,Year,Crop_Yield,Pesticide_hg/ha,Rain_mm,Temp_c
15817,Italy,Wheat,1997,28563,84799.0,832.0,13.13
15824,Italy,Sorghum,1998,55463,84117.0,832.0,7.77
15825,Italy,Sorghum,1998,55463,84117.0,832.0,12.96
15830,Italy,Wheat,1998,35818,84117.0,832.0,7.77
15831,Italy,Wheat,1998,35818,84117.0,832.0,12.96
15838,Italy,Sorghum,1999,64309,81583.0,832.0,7.64
15839,Italy,Sorghum,1999,64309,81583.0,832.0,12.95
15844,Italy,Wheat,1999,32434,81583.0,832.0,7.64
15845,Italy,Wheat,1999,32434,81583.0,832.0,12.95
15852,Italy,Sorghum,2000,63445,79447.0,832.0,8.13
15853,Italy,Sorghum,2000,63445,79447.0,832.0,13.42
15858,Italy,Wheat,2000,32133,79447.0,832.0,8.13
15859,Italy,Wheat,2000,32133,79447.0,832.0,13.42
15866,Italy,Sorghum,2001,62045,75978.0,832.0,7.83
15867,Italy,Sorghum,2001,62045,75978.0,832.0,13.23
15872,Italy,Wheat,2001,28013,75978.0,832.0,7.83
15873,Italy,Wheat,2001,28013,75978.0,832.0,13.23
15880,Italy,Sorghum,2002,63110,94211.0,832.0,8.15
15881,Italy,Sorghum,2002,63110,94211.0,832.0,13.14
15886,Italy,Wheat,2002,31247,94211.0,832.0,8.15
15887,Italy,Wheat,2002,31247,94211.0,832.0,13.14
15894,Italy,Sorghum,2004,62847,83810.0,832.0,7.74
15895,Italy,Sorghum,2004,62847,83810.0,832.0,12.75
15900,Italy,Wheat,2004,36698,83810.0,832.0,7.74
15901,Italy,Wheat,2004,36698,83810.0,832.0,12.75
15908,Italy,Sorghum,2005,58558,84647.0,832.0,7.33
15909,Italy,Sorghum,2005,58558,84647.0,832.0,12.16
15914,Italy,Wheat,2005,36352,84647.0,832.0,7.33
15915,Italy,Wheat,2005,36352,84647.0,832.0,12.16
15922,Italy,Sorghum,2006,57296,74349.0,832.0,8.15
15923,Italy,Sorghum,2006,57296,74349.0,832.0,12.87
15928,Italy,Wheat,2006,37295,74349.0,832.0,8.15
15929,Italy,Wheat,2006,37295,74349.0,832.0,12.87
15936,Italy,Sorghum,2007,56759,80454.0,832.0,8.4
15937,Italy,Sorghum,2007,56759,80454.0,832.0,13.32
15942,Italy,Wheat,2007,34137,80454.0,832.0,8.4
15943,Italy,Wheat,2007,34137,80454.0,832.0,13.32
15950,Italy,Sorghum,2008,57960,79643.0,832.0,7.91
15951,Italy,Sorghum,2008,57960,79643.0,832.0,13.01
15956,Italy,Wheat,2008,38689,79643.0,832.0,7.91
15957,Italy,Wheat,2008,38689,79643.0,832.0,13.01
15964,Italy,Sorghum,2009,61003,74172.0,832.0,8.11
15965,Italy,Sorghum,2009,61003,74172.0,832.0,13.28
15970,Italy,Wheat,2009,35859,74172.0,832.0,8.11
15971,Italy,Wheat,2009,35859,74172.0,832.0,13.28
15978,Italy,Sorghum,2010,66683,71613.0,832.0,7.05
15979,Italy,Sorghum,2010,66683,71613.0,832.0,12.63
15984,Italy,Wheat,2010,37421,71613.0,832.0,7.05
15985,Italy,Wheat,2010,37421,71613.0,832.0,12.63
15992,Italy,Sorghum,2011,70972,70690.0,832.0,8.68
15993,Italy,Sorghum,2011,70972,70690.0,832.0,13.46
15998,Italy,Wheat,2011,38335,70690.0,832.0,8.68
15999,Italy,Wheat,2011,38335,70690.0,832.0,13.46
16006,Italy,Sorghum,2012,41979,61889.0,832.0,8.05
16007,Italy,Sorghum,2012,41979,61889.0,832.0,13.45
16012,Italy,Wheat,2012,41293,61889.0,832.0,8.05
16013,Italy,Wheat,2012,41293,61889.0,832.0,13.45
16020,Italy,Sorghum,2013,62061,55633.0,832.0,8.04
16021,Italy,Sorghum,2013,62061,55633.0,832.0,13.6
16026,Italy,Wheat,2013,38441,55633.0,832.0,8.04
16027,Italy,Wheat,2013,38441,55633.0,832.0,13.6
16028,Jamaica,Cassava,1990,119102,1415.65,2051.0,27.28
16035,Jamaica,Cassava,1991,120268,1415.65,2051.0,27.24
16042,Jamaica,Cassava,1992,151186,1415.65,2051.0,27.25
16049,Jamaica,Cassava,1993,186649,1415.65,2051.0,27.02
16056,Jamaica,Cassava,1994,195385,1415.65,2051.0,27.48
16063,Jamaica,Cassava,1995,205018,1445.12,2051.0,27.4
16070,Jamaica,Cassava,1996,208699,1573.58,2051.0,26.98
16077,Jamaica,Cassava,1997,188884,909.71,2051.0,27.8
16084,Jamaica,Cassava,1998,191949,909.71,2051.0,27.8
16091,Jamaica,Cassava,1999,190186,909.71,2051.0,27.12
16098,Jamaica,Cassava,2000,181048,909.71,2051.0,26.96
16105,Jamaica,Cassava,2001,188566,909.71,2051.0,27.27
16112,Jamaica,Cassava,2002,188575,909.71,2051.0,27.51
16119,Jamaica,Cassava,2004,184154,909.71,2051.0,27.47
16126,Jamaica,Cassava,2005,176320,909.71,2051.0,27.34
16133,Jamaica,Cassava,2006,186213,909.71,2051.0,27.58
16140,Jamaica,Cassava,2007,186683,909.71,2051.0,27.61
16147,Jamaica,Cassava,2008,185993,909.71,2051.0,27.17
16154,Jamaica,Cassava,2009,186352,909.71,2051.0,27.42
16161,Jamaica,Cassava,2010,185271,909.71,2051.0,27.09
16168,Jamaica,Cassava,2011,188896,909.71,2051.0,27.17
16175,Jamaica,Cassava,2012,188866,909.71,2051.0,27.51
16182,Jamaica,Cassava,2013,187795,909.71,2051.0,27.41
16219,Japan,Wheat,1990,36540,79821.18,1668.0,16.4
16220,Japan,Wheat,1990,36540,79821.18,1668.0,14.14
16221,Japan,Wheat,1990,36540,79821.18,1668.0,16.46
16222,Japan,Wheat,1990,36540,79821.18,1668.0,16.12
16223,Japan,Wheat,1990,36540,79821.18,1668.0,16.17
16224,Japan,Wheat,1990,36540,79821.18,1668.0,14.14
16261,Japan,Wheat,1991,31797,79821.18,1668.0,15.6
16262,Japan,Wheat,1991,31797,79821.18,1668.0,13.32
16263,Japan,Wheat,1991,31797,79821.18,1668.0,15.43
16264,Japan,Wheat,1991,31797,79821.18,1668.0,15.38
16265,Japan,Wheat,1991,31797,79821.18,1668.0,15.49
16266,Japan,Wheat,1991,31797,79821.18,1668.0,13.32
16303,Japan,Wheat,1992,35371,79821.18,1668.0,15.63
16304,Japan,Wheat,1992,35371,79821.18,1668.0,12.94
16305,Japan,Wheat,1992,35371,79821.18,1668.0,15.68
16306,Japan,Wheat,1992,35371,79821.18,1668.0,15.21
16307,Japan,Wheat,1992,35371,79821.18,1668.0,15.26
16308,Japan,Wheat,1992,35371,79821.18,1668.0,12.94
16345,Japan,Wheat,1993,34739,79821.18,1668.0,14.93
16346,Japan,Wheat,1993,34739,79821.18,1668.0,12.49
16347,Japan,Wheat,1993,34739,79821.18,1668.0,14.99
16348,Japan,Wheat,1993,34739,79821.18,1668.0,14.68
16349,Japan,Wheat,1993,34739,79821.18,1668.0,14.72
16350,Japan,Wheat,1993,34739,79821.18,1668.0,12.49
16387,Japan,Wheat,1994,37182,79821.18,1668.0,16.33
16388,Japan,Wheat,1994,37182,79821.18,1668.0,13.78
16389,Japan,Wheat,1994,37182,79821.18,1668.0,16.41
16390,Japan,Wheat,1994,37182,79821.18,1668.0,16.06
16391,Japan,Wheat,1994,37182,79821.18,1668.0,16.07
16392,Japan,Wheat,1994,37182,79821.18,1668.0,13.78
16429,Japan,Wheat,1995,29319,79821.18,1668.0,15.25
16430,Japan,Wheat,1995,29319,79821.18,1668.0,12.98
16431,Japan,Wheat,1995,29319,79821.18,1668.0,15.32
16432,Japan,Wheat,1995,29319,79821.18,1668.0,14.83
16433,Japan,Wheat,1995,29319,79821.18,1668.0,14.97
16434,Japan,Wheat,1995,29319,79821.18,1668.0,12.98
16471,Japan,Wheat,1996,30164,79821.18,1668.0,15.2
16472,Japan,Wheat,1996,30164,79821.18,1668.0,12.61
16473,Japan,Wheat,1996,30164,79821.18,1668.0,15.32
16474,Japan,Wheat,1996,30164,79821.18,1668.0,14.79
16475,Japan,Wheat,1996,30164,79821.18,1668.0,14.8
16476,Japan,Wheat,1996,30164,79821.18,1668.0,12.61
16513,Japan,Wheat,1997,36387,79821.18,1668.0,15.76
16514,Japan,Wheat,1997,36387,79821.18,1668.0,13.43
16515,Japan,Wheat,1997,36387,79821.18,1668.0,15.89
16516,Japan,Wheat,1997,36387,79821.18,1668.0,15.37
16517,Japan,Wheat,1997,36387,79821.18,1668.0,15.39
16518,Japan,Wheat,1997,36387,79821.18,1668.0,13.43
16555,Japan,Wheat,1998,35111,79821.18,1668.0,16.72
16556,Japan,Wheat,1998,35111,79821.18,1668.0,13.74
16557,Japan,Wheat,1998,35111,79821.18,1668.0,16.74
16558,Japan,Wheat,1998,35111,79821.18,1668.0,16.39
16559,Japan,Wheat,1998,35111,79821.18,1668.0,16.45
16560,Japan,Wheat,1998,35111,79821.18,1668.0,13.74
16597,Japan,Wheat,1999,34544,79821.18,1668.0,15.93
16598,Japan,Wheat,1999,34544,79821.18,1668.0,13.78
16599,Japan,Wheat,1999,34544,79821.18,1668.0,15.93
16600,Japan,Wheat,1999,34544,79821.18,1668.0,15.66
16601,Japan,Wheat,1999,34544,79821.18,1668.0,15.79
16602,Japan,Wheat,1999,34544,79821.18,1668.0,13.78
16639,Japan,Wheat,2000,37607,79821.18,1668.0,15.92
16640,Japan,Wheat,2000,37607,79821.18,1668.0,13.5
16641,Japan,Wheat,2000,37607,79821.18,1668.0,15.95
16642,Japan,Wheat,2000,37607,79821.18,1668.0,15.58
16643,Japan,Wheat,2000,37607,79821.18,1668.0,15.67
16644,Japan,Wheat,2000,37607,79821.18,1668.0,13.5
16681,Japan,Wheat,2001,35546,78735.45,1668.0,15.86
16682,Japan,Wheat,2001,35546,78735.45,1668.0,13.13
16683,Japan,Wheat,2001,35546,78735.45,1668.0,15.97
16684,Japan,Wheat,2001,35546,78735.45,1668.0,15.4
16685,Japan,Wheat,2001,35546,78735.45,1668.0,15.47
16686,Japan,Wheat,2001,35546,78735.45,1668.0,13.13
16723,Japan,Wheat,2002,40010,70262.54,1668.0,16.09
16724,Japan,Wheat,2002,40010,70262.54,1668.0,13.42
16725,Japan,Wheat,2002,40010,70262.54,1668.0,16.0
16726,Japan,Wheat,2002,40010,70262.54,1668.0,15.71
16727,Japan,Wheat,2002,40010,70262.54,1668.0,15.73
16728,Japan,Wheat,2002,40010,70262.54,1668.0,13.42
16765,Japan,Wheat,2004,40466,64688.88,1668.0,16.56
16766,Japan,Wheat,2004,40466,64688.88,1668.0,14.05
16767,Japan,Wheat,2004,40466,64688.88,1668.0,16.54
16768,Japan,Wheat,2004,40466,64688.88,1668.0,16.19
16769,Japan,Wheat,2004,40466,64688.88,1668.0,16.33
16770,Japan,Wheat,2004,40466,64688.88,1668.0,14.05
16807,Japan,Wheat,2005,40970,63829.77,1668.0,15.75
16808,Japan,Wheat,2005,40970,63829.77,1668.0,12.99
16809,Japan,Wheat,2005,40970,63829.77,1668.0,15.75
16810,Japan,Wheat,2005,40970,63829.77,1668.0,15.36
16811,Japan,Wheat,2005,40970,63829.77,1668.0,15.36
16812,Japan,Wheat,2005,40970,63829.77,1668.0,12.99
16849,Japan,Wheat,2006,38351,65248.26,1668.0,15.87
16850,Japan,Wheat,2006,38351,65248.26,1668.0,13.28
16851,Japan,Wheat,2006,38351,65248.26,1668.0,15.92
16852,Japan,Wheat,2006,38351,65248.26,1668.0,15.43
16853,Japan,Wheat,2006,38351,65248.26,1668.0,15.45
16854,Japan,Wheat,2006,38351,65248.26,1668.0,13.28
16891,Japan,Wheat,2007,43400,61164.07,1668.0,16.53
16892,Japan,Wheat,2007,43400,61164.07,1668.0,13.68
16893,Japan,Wheat,2007,43400,61164.07,1668.0,16.55
16894,Japan,Wheat,2007,43400,61164.07,1668.0,16.03
16895,Japan,Wheat,2007,43400,61164.07,1668.0,15.94
16896,Japan,Wheat,2007,43400,61164.07,1668.0,13.68
16933,Japan,Wheat,2008,42203,58750.0,1668.0,15.96
16934,Japan,Wheat,2008,42203,58750.0,1668.0,13.31
16935,Japan,Wheat,2008,42203,58750.0,1668.0,15.98
16936,Japan,Wheat,2008,42203,58750.0,1668.0,15.55
16937,Japan,Wheat,2008,42203,58750.0,1668.0,15.57
16938,Japan,Wheat,2008,42203,58750.0,1668.0,13.31
16975,Japan,Wheat,2009,32367,60970.8,1668.0,15.93
16976,Japan,Wheat,2009,32367,60970.8,1668.0,13.55
16977,Japan,Wheat,2009,32367,60970.8,1668.0,16.02
16978,Japan,Wheat,2009,32367,60970.8,1668.0,15.61
16979,Japan,Wheat,2009,32367,60970.8,1668.0,15.67
16980,Japan,Wheat,2009,32367,60970.8,1668.0,13.55
17017,Japan,Wheat,2010,27612,55576.0,1668.0,16.12
17018,Japan,Wheat,2010,27612,55576.0,1668.0,13.82
17019,Japan,Wheat,2010,27612,55576.0,1668.0,16.01
17020,Japan,Wheat,2010,27612,55576.0,1668.0,15.8
17021,Japan,Wheat,2010,27612,55576.0,1668.0,15.87
17022,Japan,Wheat,2010,27612,55576.0,1668.0,13.82
17059,Japan,Wheat,2011,35286,51796.3,1668.0,15.71
17060,Japan,Wheat,2011,35286,51796.3,1668.0,13.32
17061,Japan,Wheat,2011,35286,51796.3,1668.0,15.62
17062,Japan,Wheat,2011,35286,51796.3,1668.0,15.38
17063,Japan,Wheat,2011,35286,51796.3,1668.0,15.43
17064,Japan,Wheat,2011,35286,51796.3,1668.0,13.32
17101,Japan,Wheat,2012,41004,54716.4,1668.0,15.53
17102,Japan,Wheat,2012,41004,54716.4,1668.0,13.11
17103,Japan,Wheat,2012,41004,54716.4,1668.0,15.54
17104,Japan,Wheat,2012,41004,54716.4,1668.0,15.14
17105,Japan,Wheat,2012,41004,54716.4,1668.0,15.21
17106,Japan,Wheat,2012,41004,54716.4,1668.0,13.11
17143,Japan,Wheat,2013,38616,52794.3,1668.0,16.54
17144,Japan,Wheat,2013,38616,52794.3,1668.0,13.91
17145,Japan,Wheat,2013,38616,52794.3,1668.0,16.3
17146,Japan,Wheat,2013,38616,52794.3,1668.0,16.0
17147,Japan,Wheat,2013,38616,52794.3,1668.0,16.02
17148,Japan,Wheat,2013,38616,52794.3,1668.0,13.91
17161,Kazakhstan,Sorghum,1992,11765,17182.0,250.0,6.2
17162,Kazakhstan,Sorghum,1992,11765,17182.0,250.0,2.78
17165,Kazakhstan,Wheat,1992,13324,17182.0,250.0,6.2
17166,Kazakhstan,Wheat,1992,13324,17182.0,250.0,2.78
17173,Kazakhstan,Sorghum,1993,12500,17182.0,250.0,5.51
17174,Kazakhstan,Sorghum,1993,12500,17182.0,250.0,1.63
17177,Kazakhstan,Wheat,1993,9178,17182.0,250.0,5.51
17178,Kazakhstan,Wheat,1993,9178,17182.0,250.0,1.63
17185,Kazakhstan,Sorghum,1994,12857,17182.0,250.0,6.04
17186,Kazakhstan,Sorghum,1994,12857,17182.0,250.0,3.12
17189,Kazakhstan,Wheat,1994,7490,17182.0,250.0,6.04
17190,Kazakhstan,Wheat,1994,7490,17182.0,250.0,3.12
17197,Kazakhstan,Sorghum,1995,5000,13535.0,250.0,6.53
17198,Kazakhstan,Sorghum,1995,5000,13535.0,250.0,4.33
17201,Kazakhstan,Wheat,1995,5748,13535.0,250.0,6.53
17202,Kazakhstan,Wheat,1995,5748,13535.0,250.0,4.33
17209,Kazakhstan,Sorghum,1996,8255,13047.0,250.0,5.98
17210,Kazakhstan,Sorghum,1996,8255,13047.0,250.0,1.61
17213,Kazakhstan,Wheat,1996,6835,13047.0,250.0,5.98
17214,Kazakhstan,Wheat,1996,6835,13047.0,250.0,1.61
17221,Kazakhstan,Sorghum,1997,6250,8112.0,250.0,7.53
17222,Kazakhstan,Sorghum,1997,6250,8112.0,250.0,4.52
17225,Kazakhstan,Wheat,1997,8449,8112.0,250.0,7.53
17226,Kazakhstan,Wheat,1997,8449,8112.0,250.0,4.52
17233,Kazakhstan,Sorghum,1998,7692,6416.14,250.0,6.94
17234,Kazakhstan,Sorghum,1998,7692,6416.14,250.0,3.25
17237,Kazakhstan,Wheat,1998,5200,6416.14,250.0,6.94
17238,Kazakhstan,Wheat,1998,5200,6416.14,250.0,3.25
17245,Kazakhstan,Sorghum,1999,50000,4720.28,250.0,7.09
17246,Kazakhstan,Sorghum,1999,50000,4720.28,250.0,3.73
17249,Kazakhstan,Wheat,1999,12868,4720.28,250.0,7.09
17250,Kazakhstan,Wheat,1999,12868,4720.28,250.0,3.73
17257,Kazakhstan,Sorghum,2000,65862,3024.42,250.0,7.26
17258,Kazakhstan,Sorghum,2000,65862,3024.42,250.0,3.23
17261,Kazakhstan,Wheat,2000,9028,3024.42,250.0,7.26
17262,Kazakhstan,Wheat,2000,9028,3024.42,250.0,3.23
17269,Kazakhstan,Sorghum,2001,31915,3007.26,250.0,7.23
17270,Kazakhstan,Sorghum,2001,31915,3007.26,250.0,3.85
17273,Kazakhstan,Wheat,2001,11803,3007.26,250.0,7.23
17274,Kazakhstan,Wheat,2001,11803,3007.26,250.0,3.85
17281,Kazakhstan,Sorghum,2002,14316,3361.84,250.0,7.4
17282,Kazakhstan,Sorghum,2002,14316,3361.84,250.0,4.77
17285,Kazakhstan,Wheat,2002,10895,3361.84,250.0,7.4
17286,Kazakhstan,Wheat,2002,10895,3361.84,250.0,4.77
17293,Kazakhstan,Sorghum,2004,17500,3802.92,250.0,7.52
17294,Kazakhstan,Sorghum,2004,17500,3802.92,250.0,4.18
17297,Kazakhstan,Wheat,2004,8432,3802.92,250.0,7.52
17298,Kazakhstan,Wheat,2004,8432,3802.92,250.0,4.18
17305,Kazakhstan,Sorghum,2005,20000,3666.62,250.0,7.07
17306,Kazakhstan,Sorghum,2005,20000,3666.62,250.0,4.0
17309,Kazakhstan,Wheat,2005,9480,3666.62,250.0,7.07
17310,Kazakhstan,Wheat,2005,9480,3666.62,250.0,4.0
17317,Kazakhstan,Sorghum,2006,24128,3926.27,250.0,7.65
17318,Kazakhstan,Sorghum,2006,24128,3926.27,250.0,3.88
17321,Kazakhstan,Wheat,2006,11348,3926.27,250.0,7.65
17322,Kazakhstan,Wheat,2006,11348,3926.27,250.0,3.88
17329,Kazakhstan,Sorghum,2007,4800,5575.89,250.0,7.78
17330,Kazakhstan,Sorghum,2007,4800,5575.89,250.0,4.14
17333,Kazakhstan,Wheat,2007,12983,5575.89,250.0,7.78
17334,Kazakhstan,Wheat,2007,12983,5575.89,250.0,4.14
17341,Kazakhstan,Sorghum,2008,3871,7044.9,250.0,7.25
17342,Kazakhstan,Sorghum,2008,3871,7044.9,250.0,4.19
17345,Kazakhstan,Wheat,2008,9715,7044.9,250.0,7.25
17346,Kazakhstan,Wheat,2008,9715,7044.9,250.0,4.19
17353,Kazakhstan,Sorghum,2009,5000,8716.14,250.0,6.77
17354,Kazakhstan,Sorghum,2009,5000,8716.14,250.0,3.03
17357,Kazakhstan,Wheat,2009,11941,8716.14,250.0,6.77
17358,Kazakhstan,Wheat,2009,11941,8716.14,250.0,3.03
17365,Kazakhstan,Sorghum,2010,4500,6283.85,250.0,6.96
17366,Kazakhstan,Sorghum,2010,4500,6283.85,250.0,2.95
17369,Kazakhstan,Wheat,2010,7336,6283.85,250.0,6.96
17370,Kazakhstan,Wheat,2010,7336,6283.85,250.0,2.95
17377,Kazakhstan,Sorghum,2011,13000,10656.6,250.0,6.54
17378,Kazakhstan,Sorghum,2011,13000,10656.6,250.0,2.67
17381,Kazakhstan,Wheat,2011,16609,10656.6,250.0,6.54
17382,Kazakhstan,Wheat,2011,16609,10656.6,250.0,2.67
17389,Kazakhstan,Sorghum,2012,2750,8674.58,250.0,6.07
17390,Kazakhstan,Sorghum,2012,2750,8674.58,250.0,2.5
17393,Kazakhstan,Wheat,2012,7929,8674.58,250.0,6.07
17394,Kazakhstan,Wheat,2012,7929,8674.58,250.0,2.5
17401,Kazakhstan,Sorghum,2013,2258,8738.38,250.0,8.71
17402,Kazakhstan,Sorghum,2013,2258,8738.38,250.0,5.49
17405,Kazakhstan,Wheat,2013,10762,8738.38,250.0,8.71
17406,Kazakhstan,Wheat,2013,10762,8738.38,250.0,5.49
17407,Kenya,Cassava,1990,108498,3469.0,630.0,15.94
17412,Kenya,Sorghum,1990,8473,3469.0,630.0,15.94
17415,Kenya,Wheat,1990,16551,3469.0,630.0,15.94
17417,Kenya,Cassava,1991,100000,3469.0,630.0,16.26
17422,Kenya,Sorghum,1991,9572,3469.0,630.0,16.26
17425,Kenya,Wheat,1991,18484,3469.0,630.0,16.26
17427,Kenya,Cassava,1992,102462,3469.0,630.0,16.34
17432,Kenya,Sorghum,1992,11216,3469.0,630.0,16.34
17435,Kenya,Wheat,1992,19359,3469.0,630.0,16.34
17437,Kenya,Cassava,1993,102936,3469.0,630.0,16.36
17442,Kenya,Sorghum,1993,7454,3469.0,630.0,16.36
17445,Kenya,Wheat,1993,13795,3469.0,630.0,16.36
17447,Kenya,Cassava,1994,91297,3469.0,630.0,16.58
17452,Kenya,Sorghum,1994,8640,3469.0,630.0,16.58
17455,Kenya,Wheat,1994,22164,3469.0,630.0,16.58
17457,Kenya,Cassava,1995,95560,4607.0,630.0,16.52
17462,Kenya,Sorghum,1995,5984,4607.0,630.0,16.52
17465,Kenya,Wheat,1995,21064,4607.0,630.0,16.52
17467,Kenya,Cassava,1996,111344,6344.0,630.0,16.44
17472,Kenya,Sorghum,1996,5954,6344.0,630.0,16.44
17475,Kenya,Wheat,1996,20112,6344.0,630.0,16.44
17477,Kenya,Cassava,1997,94938,5172.0,630.0,16.77
17482,Kenya,Sorghum,1997,7447,5172.0,630.0,16.77
17485,Kenya,Wheat,1997,16132,5172.0,630.0,16.77
17487,Kenya,Cassava,1998,80569,4114.0,630.0,16.53
17492,Kenya,Sorghum,1998,7528,4114.0,630.0,16.53
17495,Kenya,Wheat,1998,18951,4114.0,630.0,16.53
17497,Kenya,Cassava,1999,102106,3056.0,630.0,16.7
17502,Kenya,Sorghum,1999,7775,3056.0,630.0,16.7
17505,Kenya,Wheat,1999,16534,3056.0,630.0,16.7
17507,Kenya,Cassava,2000,69454,1998.0,630.0,16.73
17512,Kenya,Sorghum,2000,6656,1998.0,630.0,16.73
17515,Kenya,Wheat,2000,15492,1998.0,630.0,16.73
17517,Kenya,Cassava,2001,77681,1578.0,630.0,16.1
17522,Kenya,Sorghum,2001,8569,1578.0,630.0,16.1
17525,Kenya,Wheat,2001,19890,1578.0,630.0,16.1
17527,Kenya,Cassava,2002,73441,1578.0,630.0,16.61
17532,Kenya,Sorghum,2002,8010,1578.0,630.0,16.61
17535,Kenya,Wheat,2002,21217,1578.0,630.0,16.61
17537,Kenya,Cassava,2004,111000,1578.0,630.0,16.92
17542,Kenya,Sorghum,2004,5644,1578.0,630.0,16.92
17545,Kenya,Wheat,2004,24827,1578.0,630.0,16.92
17547,Kenya,Cassava,2005,91009,1578.0,630.0,17.28
17552,Kenya,Sorghum,2005,12230,1578.0,630.0,17.28
17555,Kenya,Wheat,2005,23131,1578.0,630.0,17.28
17557,Kenya,Cassava,2006,95856,1578.0,630.0,16.92
17562,Kenya,Sorghum,2006,8006,1578.0,630.0,16.92
17565,Kenya,Wheat,2006,21875,1578.0,630.0,16.92
17567,Kenya,Cassava,2007,74185,1578.0,630.0,16.6
17572,Kenya,Sorghum,2007,9474,1578.0,630.0,16.6
17575,Kenya,Wheat,2007,30940,1578.0,630.0,16.6
17577,Kenya,Cassava,2008,137358,1578.0,630.0,16.66
17582,Kenya,Sorghum,2008,5221,1578.0,630.0,16.66
17585,Kenya,Wheat,2008,25845,1578.0,630.0,16.66
17587,Kenya,Cassava,2009,116431,1578.0,630.0,17.3
17592,Kenya,Sorghum,2009,5717,1578.0,630.0,17.3
17595,Kenya,Wheat,2009,16665,1578.0,630.0,17.3
17597,Kenya,Cassava,2010,52521,1578.0,630.0,16.82
17602,Kenya,Sorghum,2010,7267,1578.0,630.0,16.82
17605,Kenya,Wheat,2010,31991,1578.0,630.0,16.82
17607,Kenya,Cassava,2011,112309,1578.0,630.0,16.9
17612,Kenya,Sorghum,2011,6291,1578.0,630.0,16.9
17615,Kenya,Wheat,2011,20415,1578.0,630.0,16.9
17617,Kenya,Cassava,2012,127273,1578.0,630.0,16.84
17622,Kenya,Sorghum,2012,7445,1578.0,630.0,16.84
17625,Kenya,Wheat,2012,29720,1578.0,630.0,16.84
17627,Kenya,Cassava,2013,142470,1578.0,630.0,16.91
17632,Kenya,Sorghum,2013,7550,1578.0,630.0,16.91
17635,Kenya,Wheat,2013,27602,1578.0,630.0,16.91
17638,Latvia,Wheat,1992,25848,1005.0,641.0,6.89
17640,Latvia,Wheat,1993,20006,476.0,641.0,5.58
17642,Latvia,Wheat,1994,21078,294.0,641.0,5.87
17644,Latvia,Wheat,1995,22235,358.0,641.0,6.54
17646,Latvia,Wheat,1996,23961,361.0,641.0,4.9
17648,Latvia,Wheat,1997,25909,334.0,641.0,6.17
17650,Latvia,Wheat,1998,25533,369.0,641.0,5.95
17652,Latvia,Wheat,1999,24103,326.86,641.0,7.07
17654,Latvia,Wheat,2000,27034,284.72,641.0,7.47
17656,Latvia,Wheat,2001,27080,367.4,641.0,6.5
17658,Latvia,Wheat,2002,33844,335.31,641.0,6.83
17660,Latvia,Wheat,2004,29423,594.46,641.0,6.28
17662,Latvia,Wheat,2005,36099,723.54,641.0,6.3
17664,Latvia,Wheat,2006,27815,743.57,641.0,6.95
17666,Latvia,Wheat,2007,35944,1113.49,641.0,7.25
17668,Latvia,Wheat,2008,38566,1033.0,641.0,7.67
17670,Latvia,Wheat,2009,36276,881.2,641.0,6.51
17672,Latvia,Wheat,2010,32849,1027.5,641.0,5.67
17674,Latvia,Wheat,2011,30613,1070.5,641.0,7.25
17676,Latvia,Wheat,2012,43695,1396.96,641.0,5.96
17678,Latvia,Wheat,2013,38857,1250.0,641.0,7.25
17681,Lebanon,Sorghum,1990,12500,1221.0,661.0,19.4
17682,Lebanon,Wheat,1990,19704,1221.0,661.0,19.4
17685,Lebanon,Sorghum,1991,13000,1221.0,661.0,19.31
17686,Lebanon,Wheat,1991,22299,1221.0,661.0,19.31
17689,Lebanon,Sorghum,1992,13988,1221.0,661.0,18.18
17690,Lebanon,Wheat,1992,22807,1221.0,661.0,18.18
17693,Lebanon,Sorghum,1993,14394,1221.0,661.0,19.14
17694,Lebanon,Wheat,1993,22917,1221.0,661.0,19.14
17697,Lebanon,Sorghum,1994,15068,1221.0,661.0,19.93
17698,Lebanon,Wheat,1994,22244,1221.0,661.0,19.93
17701,Lebanon,Sorghum,1995,15752,1221.0,661.0,19.35
17702,Lebanon,Wheat,1995,24765,1221.0,661.0,19.35
17705,Lebanon,Sorghum,1996,17170,1221.0,661.0,19.65
17706,Lebanon,Wheat,1996,24726,1221.0,661.0,19.65
17709,Lebanon,Sorghum,1997,17030,1816.0,661.0,18.99
17710,Lebanon,Wheat,1997,16263,1816.0,661.0,18.99
17713,Lebanon,Sorghum,1998,16828,1816.0,661.0,20.19
17714,Lebanon,Wheat,1998,20667,1816.0,661.0,20.19
17717,Lebanon,Sorghum,1999,16000,1816.0,661.0,20.25
17718,Lebanon,Wheat,1999,18814,1816.0,661.0,20.25
17721,Lebanon,Sorghum,2000,15556,1816.0,661.0,19.65
17722,Lebanon,Wheat,2000,27025,1816.0,661.0,19.65
17725,Lebanon,Sorghum,2001,16000,1816.0,661.0,20.29
17726,Lebanon,Wheat,2001,31995,1816.0,661.0,20.29
17729,Lebanon,Sorghum,2002,14286,1816.0,661.0,19.91
17730,Lebanon,Wheat,2002,27356,1816.0,661.0,19.91
17733,Lebanon,Sorghum,2004,17030,1816.0,661.0,19.72
17734,Lebanon,Wheat,2004,29344,1816.0,661.0,19.72
17737,Lebanon,Sorghum,2005,18269,1816.0,661.0,19.68
